Log file open, 01/03/23 14:22:57
[2023.01.03-06.23.07:421][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2023.01.03-06.23.07:427][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2023.01.03-06.23.07:432][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2023.01.03-06.23.07:439][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2023.01.03-06.23.07:445][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2023.01.03-06.23.07:455][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2023.01.03-06.23.07:461][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2023.01.03-06.23.07:471][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2023.01.03-06.23.07:476][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2023.01.03-06.23.07:482][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2023.01.03-06.23.07:487][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2023.01.03-06.23.07:494][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2023.01.03-06.23.07:495][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Burst_M.uasset"
[2023.01.03-06.23.07:496][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Bush_D.uasset"
[2023.01.03-06.23.07:496][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Bush_N.uasset"
[2023.01.03-06.23.07:497][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2023.01.03-06.23.07:498][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2023.01.03-06.23.07:499][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Chair_M.uasset"
[2023.01.03-06.23.07:501][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Chair_N.uasset"
[2023.01.03-06.23.07:502][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2023.01.03-06.23.07:509][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2023.01.03-06.23.07:511][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2023.01.03-06.23.07:519][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2023.01.03-06.23.07:522][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2023.01.03-06.23.07:525][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2023.01.03-06.23.07:530][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2023.01.03-06.23.07:534][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2023.01.03-06.23.07:541][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2023.01.03-06.23.07:549][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2023.01.03-06.23.07:555][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2023.01.03-06.23.07:561][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2023.01.03-06.23.07:569][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2023.01.03-06.23.07:575][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2023.01.03-06.23.07:581][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2023.01.03-06.23.07:586][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2023.01.03-06.23.07:591][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2023.01.03-06.23.07:592][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2023.01.03-06.23.07:596][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2023.01.03-06.23.07:598][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Door_M.uasset"
[2023.01.03-06.23.07:600][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Door_N.uasset"
[2023.01.03-06.23.07:601][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2023.01.03-06.23.07:605][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2023.01.03-06.23.07:607][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2023.01.03-06.23.07:608][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2023.01.03-06.23.07:610][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Frame_M.uasset"
[2023.01.03-06.23.07:611][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Frame_N.uasset"
[2023.01.03-06.23.07:612][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2023.01.03-06.23.07:621][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2023.01.03-06.23.07:630][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2023.01.03-06.23.07:638][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2023.01.03-06.23.07:644][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2023.01.03-06.23.07:654][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2023.01.03-06.23.07:660][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2023.01.03-06.23.07:662][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2023.01.03-06.23.07:664][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2023.01.03-06.23.07:672][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.01.03-06.23.07:679][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.01.03-06.23.07:686][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.01.03-06.23.07:692][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.01.03-06.23.07:695][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.01.03-06.23.07:702][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.01.03-06.23.07:708][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.01.03-06.23.07:712][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.01.03-06.23.07:716][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.01.03-06.23.07:723][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.01.03-06.23.07:726][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.01.03-06.23.07:730][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.01.03-06.23.07:738][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../../Z_Disktop/Notes/Unreal Engine 4/Projects/MyFirstGame/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
